Zip Code,Spend Share
90034,0.001090896890649294
94110,0.00014995199068716127
91504,0.002742015789195956
94707,0.0005845412294511507
84106,0.00045761652330257596
94553,0.0007734176501674571
85140,0.0003784676919080827
91914,0.00048401979388880943
55345,0.0005651742247747876
80022,0.0005492212969835563
94559,0.001240714435596535
23322,0.00010264554115124414
89147,0.0009685412664380123
10011,0.0017676173136963568
94025,0.0011361302640519328
95112,0.00011129484948154805
85719,0.0006833199771954964
95630,0.0037908030938205587
92122,0.001710220357561723
33458,0.0020352677509379627
94080,0.001032471921513538
92397,0.00046945614295303324
84096,0.00016982446459755187
85284,0.0005202216884528223
89103,0.0006057738609858681
59901,0.0014659226243186184
94061,0.0012616506043368852
89109,0.0005774536681558838
91103,0.0007543966072335695
94517,0.0009165318789463882
91950,0.0003607755357113129
89002,0.0014606306699009128
76244,0.0006160868035283206
95126,0.0014731494669342228
79109,0.000033973515894062666
84049,0.0004039728177275932
84043,0.0005082478182038214
94939,0.0009338459594338851
93304,0.00020593107875528757
90210,0.006674656243127416
30004,0.0001893444560953363
60091,0.0003548312736477551
85251,0.001125794050640263
92116,0.0011269021057064934
97756,0.001130951899855292
22314,0.00070131620674226
93065,0.0037831808284462913
80524,0.0002532421984680112
94523,0.00037631808103181385
84780,0.00046758964313349896
85207,0.0006707417567088896
96746,0.00008021848404179881
90012,0.0006797264994382965
92314,0.000877608436378188
84015,0.0012358664080350187
79423,0.000041722200862276435
84737,0.00017100993755951675
90018,0.00008858712926088342
91932,0.000835955124327181
91335,0.0006200909814987407
93033,0.00018001020499169604
85338,0.0017629983183543438
78704,0.00032085197755574705
93711,0.0037566054815829043
85233,0.0003702646006602038
90026,0.0017517592640851197
81435,0.0004567666595725496
92320,0.0005969803374761188
90272,0.004429257740914843
98105,0.000780280454991816
93444,0.0005584497187438434
96778,0.0000519056025824742
94541,0.00010253077436787777
91301,0.0013043100285922327
54311,0.00002430895023437382
03867,0.00003535782369768787
85306,0.00007798031919094838
89081,0.00027699821912587986
80498,0.000159916548793569
98264,0.00045246688254857914
95687,0.00048728999763237294
96793,0.00005462436587633154
95822,0.00035094592205774485
91423,0.002455287519262575
85086,0.0008484904381935645
90293,0.0010366778260573267
11211,0.0005003470650176011
79118,0.000006251337948570163
84770,0.0006529481053547665
92359,0.00017639279170049408
94928,0.00008192335706032981
85014,0.00032410887263382233
02360,0.00004233286238115496
78154,0.0000331358442019693
53711,0.00015697789301892287
96701,0.00007775569473058638
92107,0.0013110182312377377
94538,0.0001788970728949395
94044,0.00016079908054619983
91604,0.002971268679871204
95008,0.0004336257758059668
20009,0.001139171748385632
95382,0.00009753236543403264
78642,0.00017119520841052778
92139,0.00025711451386048115
86442,0.00028023706722110034
85020,0.00046891693743919224
93536,0.0004601625096086755
92386,0.00019144214133914064
98229,0.00010240699275779219
94070,0.0006759260284166307
85295,0.003646203861560643
89118,0.0038866054545443913
80229,0.0001124983376285055
86001,0.0018872246596072734
94506,0.0030547622942690067
91941,0.0018626820697192363
86336,0.0008973677102873765
60614,0.0009518645595455893
95677,0.00036038067978372865
87124,0.0003809975553600163
93455,0.00037381547307962793
37814,0.00002658773781497843
85143,0.0017135655318678928
73034,0.00005597949646885218
84105,0.0003049557978609346
94550,0.0008664318268662186
94704,0.001295193459154945
95060,0.00080944892617746
89144,0.0022201770758811475
95833,0.00021792048229044792
80021,0.000041691279779296076
94605,0.0021616742985739413
93117,0.0009134101018516895
30043,0.00015325215949058726
87110,0.00021576160249022324
80602,0.00008579642932855978
85042,0.0009113167846303401
83716,0.00016521690794869297
84004,0.00035696820582936596
96826,0.00006099079969339459
85048,0.0005017864095007781
80120,0.0000365684678838901
94585,0.00027744160264136933
